Ground Truth File,Predicted File,Mean Total Length Error (First Row),Mean Scheduling Order Error (First Row),Mean Total Length Error (All Rows),Mean Scheduling Order Error (All Rows)
64_results_output.csv,64_results_output.csv,0.22895085739220825,0.13838210319407376,0.13273441780271547,0.05196740719201933
84_results_output.csv,84_results_output.csv,0.0637595267135039,0.22681799346686102,0.08153702220397045,0.07806916689599012
101_results_output.csv,101_results_output.csv,0.2299249014283092,0.1945311285123383,0.1607719904347489,0.06336861437755559
176_results_output.csv,176_results_output.csv,0.3742802516272288,0.3702566918953912,0.16144696898274538,0.1516183734226708
67_results_output.csv,67_results_output.csv,0.057375694810343346,0.007196807214321412,0.14409265268724167,0.10909062748603245
206_results_output.csv,206_results_output.csv,0.2690291539078938,0.2530855016967973,0.16228786596655057,0.1334036751145318
199_results_output.csv,199_results_output.csv,0.1439226993252908,0.1531964828572456,0.10092351848095951,0.07008095456906382
220_results_output.csv,220_results_output.csv,0.1964599224124683,0.27538702968101847,0.08011321311188213,0.09344904107210004
191_results_output.csv,191_results_output.csv,0.20041901367799722,0.15939822676117724,0.14097418722777108,0.11049372037212846
202_results_output.csv,202_results_output.csv,0.25003686381032936,0.21877087448054044,0.08746617213028346,0.10210716498393924
200_results_output.csv,200_results_output.csv,0.13467314167372244,0.16681099321397377,0.10821938443907456,0.10448928779161579
222_results_output.csv,222_results_output.csv,0.3234091187757104,0.3140463733676503,0.2593689285487564,0.2108366856341075
217_results_output.csv,217_results_output.csv,0.24186782848767469,0.07698752483144326,0.08066291446378523,0.05453108327980242
213_results_output.csv,213_results_output.csv,0.14575474651052886,0.0932759692654304,0.12256599984992707,0.05080391230779977
223_results_output.csv,223_results_output.csv,0.1699189920932037,0.19843743917314555,0.093860679846066,0.08654616608820839
230_results_output.csv,230_results_output.csv,0.04844733747404481,0.040856459756223255,0.06360041287543888,0.08451906847621433
184_results_output.csv,184_results_output.csv,0.05466245202076464,0.05426475235531547,0.03778133519890699,0.039515634054389195
231_results_output.csv,231_results_output.csv,0.21225943689513582,0.18862500555921452,0.06887367942649271,0.07274694690500023
219_results_output.csv,219_results_output.csv,0.14428975079800685,0.22914738832705864,0.03989704666038208,0.08071609077161632
193_results_output.csv,193_results_output.csv,0.08270888944105725,0.034411772596178836,0.08004326995947306,0.07917459912318593
205_results_output.csv,205_results_output.csv,0.1744785609755779,0.14248041691192795,0.0694921938167481,0.06895720135225071
192_results_output.csv,192_results_output.csv,0.10033159072537354,0.09991406636249106,0.05988535786868403,0.04342978097541409
182_results_output.csv,182_results_output.csv,0.27312588611278144,0.20299552682163044,0.11505006094520136,0.1119715133778472
209_results_output.csv,209_results_output.csv,0.18024171419086985,0.13304754336639435,0.05014745316171722,0.0400892836287477
228_results_output.csv,228_results_output.csv,0.28362773809563024,0.3340062647319168,0.10988929947452222,0.16961110026982804
216_results_output.csv,216_results_output.csv,0.17403233967479087,0.09363829884195123,0.07622644071998587,0.04328929878973144
190_results_output.csv,190_results_output.csv,0.08942145638544623,0.08542256424141431,0.09775042958601783,0.0445038747950371
195_results_output.csv,195_results_output.csv,0.2413451206397744,0.27245823607021796,0.1600282997218022,0.16311503218261952
196_results_output.csv,196_results_output.csv,0.11258660200106378,0.08615174795908843,0.06603726829391846,0.07660143061952154
224_results_output.csv,224_results_output.csv,0.3565851999757237,0.2363146750523256,0.15758355927032658,0.07686203134357603
